id_tweet,views,created_at,conversation_id_str,full_text,possibly_sensitive,reply_count,retweet_count,favorite_count,is_blue_verified,default_profile,default_profile_image,description,fast_followers_count,favourites_count,followers_count,location,name,normal_followers_count,screen_name,verified,professional,integridade_usuario
1327782531694006272,,Sat Aug 20 13:17:27 +0000 2011,1327779142406909953,"@juliaduailibi @AndreiaSadi @GloboNews @miriamleitao @MonicaWaldvogel @beltraomaria @flaviaol Está sumida minha rainha,Julia dualibi.amanha vc de sampa e buolus 50",False,0,0,0,False,False,False,"sou NEGRO,compromissado com DEUS, Socialista ANTI facista esquerdista vidas negras importam. Carioca de Fe #naofeminicidio",0,24975,1349,Nova iguacu. Rio de Janeiro,ANGELO PRETO,1349,AngeloMouzinho,False,,5
1289679933141204992,,Sun Feb 13 17:32:55 +0000 2011,1289679933141204992,I told one of my regular trapper clients his skin looks “✨fanta-buolus✨” today and he said nothing.. lmfao I hope he comes back 😔 I can’t help my corny language,False,1,0,1,False,True,False,The highest form of human intelligence is the a ability to observe yourself without judging yourself,0,17156,553,,BriAnise,553,briannaanise_,False,,4
1225441922770141190,,Sat Jul 17 14:27:53 +0000 2010,1225402469951459334,@o_antagonista @LucianoHuck Vagabundo e vagabundo é.  Fdp aproveitador vai ter si digo si se candidatar menos que buolus outro safado.,False,0,0,0,False,True,False,😊,0,2998,68,Casa,humberto coutinho,68,humbertocoutinh,False,,4
1333031284059348995,,Wed Oct 07 03:46:49 +0000 2020,1332880262947074049,"@brunocovas Saí fora carniça, Coveiro. Somos todos Buolus",False,0,0,0,False,True,False,,0,6571,1950,,Valter Vidraçaria,1950,ValterVidraari1,False,,4
1642977489629638661,68,Sat Aug 07 14:35:48 +0000 2010,1642900372908900354,"@o_antagonista @GuilhermeBoulos @DatenaOficial 1 - O Datena é um fanfarrão, na hora do vamos ver, abandona o barco, como sempre fez. 2 - O Buolus é uma péssima escolha pra São Paulo, no entanto qualquer coisa é menos pior que o Haddad pintador de faixa de bike forever.  Como será q o Boulus vai lhe dar com invasões?",False,0,0,0,False,False,False,Não é da sua conta!,0,19535,203,São Paulo,Vinicius M,203,vinnymartin2010,False,,5
1374757096126873601,,Thu Mar 11 12:43:30 +0000 2010,1374757096126873601,"#BUOLUS: FACHADA PARA LA NEUTRALIDAD CLIMATICA  #Fraunhofer IBP ha desarrollado una #fachada multifuncional ventilada de muro-cortina que contribuye a la resiliencia climática y la calidad de vida al reducir la contaminación del calor, el #ruido y el aire. https://t.co/Vng4ysaLQr https://t.co/xBz23gvXWh",False,0,0,0,False,False,False,Life - Engineering = Science Fiction,0,464,220,Spain,jose maria hernandez,220,jomaher,False,,5
1261912426037104641,,Wed Nov 16 11:40:58 +0000 2011,1261912426037104641,"I have a wired association with Ramadan and Sargon Buolus, where I have to brush up on his work or see an interview or whatever on this particular month.",False,1,0,1,False,True,False,,0,1106,40,,Shamma,40,ALAmeriShamma,False,,4
1670677289783132162,172,Fri Aug 14 09:14:10 +0000 2009,1670677289783132162,Wie können urbane Plätze an den #Klimawandel angepasst und die Lebens- und Aufenthaltsqualität für Nutzende verbessert werden? Dies wird im BUOLUS-Projekt untersucht: https://t.co/pY4x4eVnHo @BMBF_Bund @Uni_Stuttgart @StadtRosenheim @optigruen @virtualcity #klima #forschung https://t.co/XHtsS2jTR3,False,0,1,2,False,False,False,Hier twittert die Unternehmenskommunikation des Fraunhofer-Instituts für Bauphysik IBP aktuelle Nachrichten aus Forschung und Entwicklung.,0,758,2126,"Stuttgart, Deutschland",Fraunhofer IBP,2126,Fraunhofer_IBP,False,,5
1358115326584569857,,Wed Oct 07 03:46:49 +0000 2020,1357853621245923328,@Nilsonhandebol Vice Buolus,False,0,0,1,False,True,False,,0,6571,1950,,Valter Vidraçaria,1950,ValterVidraari1,False,,4
1646211979554570248,112,Sat Aug 07 14:35:48 +0000 2010,1646188542916280320,"@Andreleitepr Buolus é muito fraquinho, espero que quem pensa em votar nesse invasor de terreno para prefeito veja isso!",False,0,0,1,False,False,False,Não é da sua conta!,0,19535,203,São Paulo,Vinicius M,203,vinnymartin2010,False,,5
1615207121867489281,,Fri May 18 18:09:25 +0000 2012,1615070999258562565,@GuilhermeBoulos Sai fora invasor! Você é desprezível buolus,False,0,0,0,False,False,False,,0,2199,251,"Fênix, Brasil",Amilton Lago Sntiago,251,sant_lago,False,,5
1140680658941042688,,Tue Oct 10 03:19:57 +0000 2017,1140394965106876416,"@GuilhermeBoulos @deltanmd Buolus, já te contaram que o seu guru (a la João de Deus) foi condenado nas outras instâncias também, inclusive com pena aumentada na segunda? Independentemente de procedimentos, a pilhagem aos cofres públicos, como nunca antes na história desse país, está mais que confirmada.",False,0,0,0,False,True,False,,0,2043,75,,Alexandre Fortes,75,Ajmfortes,False,,4
1331997250785062913,,Mon Oct 19 21:04:14 +0000 2009,1331748381128011778,"@Jrodrigues1954 Esse sempre foi o plano. Pegar o intragável, asqueroso e pouco inteligente Buolus pra concorrer no segundo turno com o Coveiro.  Barroso sabia o que estava fazendo, ordens do boneco de ventríloquo chinês, o Dólia.",False,0,0,1,False,False,False,,0,109380,3602,,Ueslei de Jesus,3602,uesleiking,False,,5
1577705640176369668,,Sat Aug 07 14:35:48 +0000 2010,1577676776809037828,"@geraldoalckmin Cara eu sinto muito por vc! Se associar a uma quadrilha pra continuar em evidência, isso vai te custar muito caro politicamente, não é totalmente aceito pela esquerda, vide falas de Buolus e não será mais aceito por quem votava em vc! Péssima manobra!",False,0,0,3,False,False,False,Não é da sua conta!,0,19535,203,São Paulo,Vinicius M,203,vinnymartin2010,False,,5
1673929720831021057,157,Fri Aug 14 09:14:10 +0000 2009,1673929720831021057,Die Grünfassade auf dem #Fraunhofer Campus in #Stuttgart ist Bestandteil mehrerer #Forschung|sprojekte. Sie möchten mehr erfahren? Das BUOLUS-#Symposium am 4. Juli beschäftig sich mit diesem und weiteren spannenden Themen: https://t.co/XxW6NcZIai https://t.co/AGjrSSMj7C,False,0,0,2,False,False,False,Hier twittert die Unternehmenskommunikation des Fraunhofer-Instituts für Bauphysik IBP aktuelle Nachrichten aus Forschung und Entwicklung.,0,758,2126,"Stuttgart, Deutschland",Fraunhofer IBP,2126,Fraunhofer_IBP,False,,5
1586976584140869632,,Fri Jan 09 13:29:16 +0000 2015,1586976584140869632,"🏠 Urbane Oberflächen wie Häuser, Straßen &amp; Plätze können wir nutzen, um uns besser ans #Klima anzupassen. Das BMBF-Projekt #BUOLUS erforscht z.B., welche Pflanzen wieviel Wasser verdunsten und sich so für eine #Fassadenbegrünung eignen. #WelttagderStädte https://t.co/OWsMsvuz64 https://t.co/sYMdQ3K872",False,2,7,26,False,True,False,Hier twittert die Social-Media-Redaktion des Bundesministeriums für Bildung 📐🏫💻 und Forschung 🔬🌎🛳️. https://t.co/lsJKxdeL6U,0,14002,86986,Berlin,BMBF,86986,BMBF_Bund,False,,4
1715374446293221730,74,Thu Jun 13 12:09:59 +0000 2019,1715374446293221730,"Schön war's beim @BMBF_Bund#Zukunfststadt-Projekt BUOLUS in der @StadtRosenheim! Nächste Woche führt uns die #Zukunftsstadt-Tour weiter in die @Stadt_Karlsruhe, wo wir zu Besuch beim Projekt GRÜNE LUNGE sind. https://t.co/6Aa3bF6xMD",False,0,0,1,False,False,False,Hier twittert das Synthese- und Vernetzungsprojekt @SynVerZ zur BMBF-Zukunftsstadtforschung,0,895,409,Deutschland,SynVer*Z,409,SynVerZ,False,,5
1719441929933394029,22,Fri Mar 03 21:16:28 +0000 2023,1719139922567889267,"@Damadeferroofic Procura aí eu vi uma pesquisa que nem colocaram o nome dele e deixaram o buolus fofo em primeiro lugar, acredita vai",False,0,0,0,False,True,False,meu pix matthheuscp@bol.com.br,0,9612,27,,Carlos MP,27,CarlosM26194694,False,,4
1712734995423399972,105,Thu Jun 13 12:09:59 +0000 2019,1712734995423399972,"Ob Schatteninseln, grüne Gebäudehüllen oder Entsiegelung von Plätzen – die Forscher*innen des @BMBF_bund #Zukunftsstadt-Projekts BUOLUS haben viele Ideen für die #klimaresiliente Zukunftsstadt. @Fraunhofer_IBP   https://t.co/m30XA7M56H https://t.co/k4QPTrCBSq",False,0,0,2,False,False,False,Hier twittert das Synthese- und Vernetzungsprojekt @SynVerZ zur BMBF-Zukunftsstadtforschung,0,895,409,Deutschland,SynVer*Z,409,SynVerZ,False,,5
1589875614215032833,,Mon Oct 17 11:50:02 +0000 2016,1589875614215032833,"Wie können urbane Oberflächen gestaltet/genutzt werden, um #Klimaresilienz in Städten zu stärken? Damit beschäftigt sich das Verbundprojekt #BUOLUS. Das Projektteam erforscht z.B. wie #Fassadenbegrünung helfen kann, bei Hitze optimal zu kühlen. https://t.co/G0oAZRrJCL",False,0,1,10,False,False,False,Die mobile #MINT-Ausstellung des @BMBF_Bund macht #Wissenschaft und #Forschung erlebbar | Experimentieren im #Schülerlabor | #MINT | Impressum https://t.co/zJDAxeCxuW,0,22182,7394,Deutschland,InnoTruck,7394,InnoTruck,False,,5
1713845297082716183,120,Thu Jun 13 12:09:59 +0000 2019,1713845297082716183,"Wie Klimaresilienz, Finanzierbarkeit und Bürger*inneninteressen bei der Oberflächengestaltung der #Zukunftsstadt zusammendenken? Dazu forscht das @BMBF_Bund #Zukunftsstadt-Projekt BUOLUS unter der Leitung des @Fraunhofer_IBP in der @StadtRosenheim.  https://t.co/m30XA7M56H",False,0,0,5,False,False,False,Hier twittert das Synthese- und Vernetzungsprojekt @SynVerZ zur BMBF-Zukunftsstadtforschung,0,895,409,Deutschland,SynVer*Z,409,SynVerZ,False,,5
1647147896318619648,4757,Fri Jan 09 13:29:16 +0000 2015,1647147896318619648,"Grüne Dächer, Schmutz vermeiden und #Regenwasser nutzen - das sind Maßnahmen für eine klimaresiliente Stadt. Das BMBF fördert das Projekt BUOLUS des @Fraunhofer_IBP, das #Kommunen hilft, sich an den #Klimawandel anzupassen. Mehr: https://t.co/h8Ch11B6TW https://t.co/A6CI4WnzwW",False,3,4,20,False,True,False,Hier twittert die Social-Media-Redaktion des Bundesministeriums für Bildung 📐🏫💻 und Forschung 🔬🌎🛳️. https://t.co/lsJKxdeL6U,0,14002,86986,Berlin,BMBF,86986,BMBF_Bund,False,,4
1602710731169955842,,Tue Nov 08 23:56:41 +0000 2022,1602455892682752001,@VEJA Não são Bossonaristas não! São filhotes do Buolus e do Lula!!! PT e PSOL!!!!!,False,0,0,0,False,True,False,,0,3852,14,,Gleryston santos,14,Glerystonsanto1,False,,4
1174655968069787649,,Fri Aug 14 09:14:10 +0000 2009,1174655968069787649,"Heute findet das 1. #BUOLUS-Symposium in Rosenheim statt. Eröffnet wurde die Veranstaltung von Prof. Philip Leistner, der ebenfalls durch das Programm führte. Sie sind an BUOLUS interessiert? Weitere Informationen gibt es unter https://t.co/dOwz2JPRx6 https://t.co/XvwbcNcvLc",False,0,0,1,False,False,False,Hier twittert die Unternehmenskommunikation des Fraunhofer-Instituts für Bauphysik IBP aktuelle Nachrichten aus Forschung und Entwicklung.,0,758,2126,"Stuttgart, Deutschland",Fraunhofer IBP,2126,Fraunhofer_IBP,False,,5
1613470140959449089,2,Sun Jul 31 17:24:47 +0000 2022,1613221157947248656,"@GuilhermeBoulos Cadeia para esse bando de safados é ladrões (Luladrão, G.Buolus,e companhia Ltda)",False,0,0,0,False,True,False,,0,433,8,,Vanderlei Barreto,8,Vanderl06622834,False,,4
1604469128362090498,173,Tue Nov 08 23:56:41 +0000 2022,1604416180042743809,"@ptbrasil Festa da Anarquia e dos furtos aos Mercados em todo o País . MST ESTA ROUBANDO TUDO!!! VIDEOS, CIRCULAM NA INTERNET: MACEIÓ, RN, JOÃO PESSOA, FORTALEZA! QUERO VER QUAL È O CANAL DE TV QUE VAI MOSTRAR MAS O BANDO DO BUOLUS ESTÃO SAQUEANDO TUDO!!!!",False,0,1,6,False,True,False,,0,3852,14,,Gleryston santos,14,Glerystonsanto1,False,,4
