id_tweet,views,created_at,conversation_id_str,full_text,possibly_sensitive,reply_count,retweet_count,favorite_count,is_blue_verified,default_profile,default_profile_image,description,fast_followers_count,favourites_count,followers_count,location,name,normal_followers_count,screen_name,verified,professional,integridade_usuario
1726709091773645246,9464,Mon Jun 14 18:29:22 +0000 2021,1726709091773645246,🇧🇷 Lula telefona para presidente da comissão europeia por acordo Mercosul-UE  A ligação ocorreu na tentativa de avançar em pontos políticos do acordo comercial entre Mercosul e União Europeia. https://t.co/s9NM8GfmsC,False,6,22,394,True,True,False,A curadoria de notícias mais completa para você | Adm por @luizhsrodrigues com colaboração de @euandreperes e @oficialpales,0,22533,329291,,Central da Política,329291,centralpolitcs,False,,7
1726569572537638968,21246,Mon Feb 08 12:44:11 +0000 2010,1726569572537638968,"🇧🇷🇮🇱Enquanto isso no Brasil   Lula é ignorado por Netanyahu.  “Entre os assuntos que seriam levantados, a liberação de uma segunda lista de brasileiros pela fronteira entre a Faixa de Gaza e o Egito. “ https://t.co/76CtAasSbX",False,90,415,1827,True,False,False,informações sobre a guerra de Israel- geopolítica- política do brasil- política mundial,0,22898,44751,,Desiree Rugani,44751,desireerugani,False,,6
1726637837741944958,9769,Tue Feb 21 19:45:52 +0000 2012,1726637837741944958,"🇧🇷🇦🇷⚡️ Lula não deve ligar para Milei até receber 'pedido de desculpas' do recém-eleito líder argentino, diz ministro Pimenta  O novo presidente da Argentina, Javier Milei, deve se desculpar ante o presidente Lula pelos comentários ofensivos que fez contra ele [...] https://t.co/3G7qaFQVX3",False,41,102,483,False,False,False,"A agência Sputnik é um serviço de notícias global que traz para você análises exclusivas e opiniões sobre o Brasil, a Rússia e o resto do mundo",0,40,62290,,Sputnik Brasil,62290,sputnik_brasil,False,,3
1726684078202827117,55587,Fri Dec 15 04:31:08 +0000 2017,1726684078202827117,COMPRA LULA COMPRA LULA COMPRA LULA COMPRA LULA COMPRA LULA COMPRA LULA COMPRA LULA COMPRA LULA COMPRA LULA COMPRA LULA COMPRA LULA COMPRA LULA,False,16,113,1984,False,True,False,este perfil nao eh de entender eh de sentir marwaprojetos@gmail.com,0,4914,78974,,MARWA,78974,mahagess,False,,2
1726724189237969166,2483,Tue May 18 05:54:49 +0000 2010,1726724189237969166,PT viola preceitos de diplomacia e liberdade de imprensa: Amorim aconselha Lula a não ir à posse de Milei na Argentina e cúpula do governo ataca com fake news jornalista que expôs visita de traficante a gabinetes ministeriais do governo. https://t.co/CqUkyQ94N0 via @YouTube,False,13,45,181,False,False,False,"IN PRINCIPIO ERAT VERBUM. Jornalista, Poeta e Escritor. VIVER É MINHA ARTE E LIBERDADE É MEU OFÍCIO.",0,11813,379717,Brasil,José Nêumanne Pinto,379717,jose_neumanne,False,,5
1726616386582311218,9547,Mon Nov 23 22:28:17 +0000 2009,1726616386582311218,"#EspaçoAberto | Denis Lerrer Rosenfield:  'Terror, democracia e crime - Em certo sentido, não deveria surpreender que Lula equipare o terror do Hamas à defesa de Israel contra uma agressão bárbara' https://t.co/9RpjnRDEnk 📸Wilton Junior/Estadão https://t.co/56NvZyrI7V",False,37,12,50,False,False,False,"Editoria de Opinião do @Estadao. Acompanhe as seções Notas e Informações, Espaço Aberto e Fórum dos Leitores",0,0,4421,São Paulo,Opinião Estadão,4421,opiniao_estadao,False,,5
1726733635112374534,9051,Thu Feb 06 22:40:45 +0000 2014,1726733635112374534,"Não há outro termo para classificar a Verinha a não ser vagabunda. Desculpem-me os ofendidos. ""Ain, o que Milei e Trump podem ensinar a Lula..."". Uma bruaca viúva do Moro que fica procurando fachos de estimação para ter o que falar.",False,40,123,680,False,False,False,"Maurício Falavigna História, redação, comunicação e o que mais eu quiser falar... Inscreva-se no STVBrasil! https://t.co/CyybohyiSE",0,662641,60831,"São Paulo, Brasil",Maufalavigna,60831,Maufalavigna,False,,3
1726732330012651823,765,Mon Nov 28 09:54:38 +0000 2022,1726732330012651823,"Tou ficando velho! Chorando assistindo @dasilvabenedita cantando lindamente, oferecendo trechos a @LulaOficial , que fica cheio de orgulho! Porra, nós somos muito amor! Não sabia que Bené cantava assim, brilha @dasilvabenedita !",False,10,14,58,False,True,False,@jairbolsonaro é o comandante de todos os atos terroristas que ocorreram e que venham a ocorrer!Seus seguidores querem matar o máximo de inocentes possíveis!,0,25468,3799,,Vel Andrade🇵🇸,3799,VelAndradeLula,False,,4
1726690175462289686,11959,Thu Apr 23 04:46:29 +0000 2020,1726690175462289686,Lula terá Mercosul com maioria de direita pela 1ª vez https://t.co/XoCPLrGUNH,False,24,185,1536,True,True,False,O Terra Brasil Notícias trabalha com responsabilidade para trazer todos os fatos do Brasil e do mundo para nosso leitor. Deus acima de tudo e de todos.🇧🇷,0,5557,407845,Brasil,Terra Brasil Notícias,407845,TerraBrasilnot,False,,5
1726570218863108451,2653,Tue Mar 16 20:47:30 +0000 2010,1726570218863108451,"A velha imprensa trabalhou arduamente para derrubar Bolsonaro e recolocar o Lula no poder sob a desculpa de ""salvar a democracia"", agora, menos de um ano depois, já está sentindo na pele o peso autoritarismo, do verdadeiro fascismo. Quem pariu Mateus que balance.",False,6,68,241,False,False,False,"Pai de família, empreendedor, músico...",0,150757,19310,Brasil,Evandro Rathunde,19310,evandroratho,False,,3
1726652007782678606,3020,Tue Jan 14 01:41:03 +0000 2020,1726652007782678606,“Lula só vai ligar pra Milei se ele pedir Desculpa”  E quem disse que o Milei quer falar com Lula? 😂 https://t.co/iJcdzWuNzy,False,17,16,51,True,True,False,"• 20 anos, Cristão, Ativista Político - Desistir não é opção e jamais será escolha. 🇧🇷 Brasil acima de tudo!",0,8842,28242,"Nova Serrana, Brasil",Breno Fonseca 🇧🇷,28242,BrenoFonsecaMG,False,,7
1726724066642710542,7780,Sun Mar 23 20:06:01 +0000 2008,1726724066642710542,"Que demência essa coluna da Veja inventando que houve uma super interferência do PETÊ nas eleições argentinas. Mesmo modus operandi daquela já famigerada barrigada do Estadinho sobre o ""empréstimo de Lula a Fernandez"".   Se reclamar da baixa qualidade e da ma fé eles esperneiam.",False,13,67,415,False,False,False,Cronista do Armagedom. Fui host do @viracasacas https://t.co/uCbpsEu5yI Deixei meus textos no Substack https://t.co/QiN8PN9y1H,0,124716,109217,,Carapanã,109217,carapanarana,False,,3
1726689260697428097,88592,Tue Jan 27 14:22:14 +0000 2009,1726689260697428097,"🚨URGENTE   PGR pede prisão e cassação do mandato de Gustavo Gayer por racismo e injúria  - Denúncia enviada ao STF é resposta à notícia-crime protocolada por declarações do deputado contra Lula, Silvio Almeida e população africana   Saiba mais: https://t.co/vs6rJRibFI",False,278,928,4947,True,False,False,"Leia Fórum. Assista TV Fórum. Há 22 anos, jornalismo autêntico e verdadeiro. 📌 Ato 18: O golpe contra Lula https://t.co/I9Mcgi2kxP",0,454,533822,Brasil,Revista Fórum,533822,revistaforum,False,,6
1726571081421770871,764,Wed Nov 30 19:21:29 +0000 2011,1726571081421770871,Você fez o L em 2022 para Lula fazer check-in em 2023!  Rio Grande do Sul e Santa Catarina submersos. Pantanal e Amazônia pegando fogo e o Lula? Vai pra Dubai no final do mês.   O petista não tá nem aí para o Brasil… 💘 https://t.co/jkHM5u7OkU,False,5,12,21,False,True,False,Tenho fome e sede de Justiça. O Brasil do jeito que está não pode continuar ou colapsará. 🇧🇷💚💛💙,0,112202,6291,,Marisa Junghähnel,6291,marisajungh,False,,4
1726620265877217427,6165,Tue Oct 10 13:18:58 +0000 2023,1726620265877217427,🤮 O Lula se diz tão estadista e patriota que ele nem consegue cantar o hino nacional   https://t.co/Z5c94nHlUD,False,28,42,204,True,True,False,"🗽🇧🇷 O presente pode ser de vocês, mas o futuro é nosso. @SpaceLiberdade foi banido pelo STF. Fundadores: @kevenpatriota e @samanthapk1",0,1381,17997,"Porto Alegre, Brasil",SPACE LIBERDADE ,17997,NewsLiberdade,False,,7
1726667869407297903,4126,Wed May 09 19:48:31 +0000 2018,1726667869407297903,"Deputado traça o futuro sombrio do presidente Lula: ""Vai cair que nem a Dilma"".  Siga @FatorPoliticoBr https://t.co/x9MLYXwaZ3",False,5,34,154,True,True,False,,0,6,638406,,Jornal da Cidade Online,638406,JornalDaCidadeO,False,,7
1726740240092508499,251,Wed Nov 23 14:31:46 +0000 2022,1726732574792298611,"@misteriouspavao SUBSERVIENTE! Esse elemento fantasiado de general se dobrou a um criminoso condenado em três instâncias. ""Temos orgulho de sermos chamados de comunistas"". - Lula da Silva https://t.co/d8eW461ols",False,4,9,20,False,True,False,Bolsonarista🇧🇷,0,5562,1685,Brasil,Juntos🇧🇷🇮🇱,1685,Carvalh56734087,False,,4
1726642767286432192,3195,Mon Jun 15 07:02:37 +0000 2009,1726642767286432192,"O padrão ""Andreza Matais"" de jornalixo continua a pleno vapor, produzindo fakes para produzir racha no governo, jogar a população contra Lula, desviar o foco de seus feitos, entre tantas coisas. Não custa desmentir. https://t.co/csKwpxlREd",False,12,120,193,False,False,False,"Sou do Sudeste, do Nordeste, do Sul, do Norte e do Centro-Oeste. Sou brasileiro. Sou do Brasil.",0,186570,13795,Brasil.,jaime🦑 1⃣3⃣ 🇧🇷🇷🇺🇮🇳🇨🇳🇿🇦,13795,EuRobo36,False,,3
1726616454852952221,785,Mon Jun 15 19:30:01 +0000 2020,1726616454852952221,"😡Lula será esquecido e Jair Bolsonaro🇧🇷 representará o Brasil na posse de Milei🟣 , 10 de Dezembro📝  Sua assessoria confirmou que ele estará presente, Eduardo Bolsonaro também tem sua presença garantida. Já Lula não deve sequer ser convidado ao evento. https://t.co/YxYm6z8pZR",False,1,4,15,False,True,False,Informação fresquinha antes das mídias tradicionais...🇧🇷🇧🇷👀👀🇧🇷🇧🇷🤓🤓🤓 2° conta começando tudo novamente😉,0,25953,10561,,Alexandre🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,10561,Alexand59517985,False,,4
1726660981697446123,6562,Fri Jan 23 15:16:17 +0000 2015,1726660981697446123,SE A MÍDIA TÁ DIZENDO PRA NÃO COMPARTILHAR O VÍDEO DO MORGAN FREEMAN JÁ SABE NÉ PESSOAL? EU TINHA ATÉ ESQUECIDO DESSA ÓTIMA CONSCIENTIZAÇÃO DE QUE TODAS AS VIDAS IMPORTAM https://t.co/xqJmUGdmV2,False,1,39,101,False,True,False,"SE RESSUSCITASTES COM CRISTO, BUSCAI AS COISAS DO ALTO (COLOSSENSES 3, 1) 😇 TODO AQUELE QUE CRER EM MIM, MESMO QUE MORRA, VIVERÁ ✝️ (JOÃO 11, 25) 🇻🇦",0,218556,35361,#PedofiliaÉCrime #AbortoÉCrime,MULA LIVRE 🐴,35361,OLulaEstaPreso,False,,4
1726573437253259322,4056,Wed Mar 17 00:33:29 +0000 2010,1726573437253259322,"Estadão bate de frente e diz que Governo Lula desmoraliza o país, saiba mais https://t.co/W5I3AiJ8m6",False,14,212,721,True,False,False,Siga meu canal no YouTube https://t.co/1ZPcYMIvMZ Jornalista (0088305/SP),0,421743,224486,"Sao Paulo State, Brazil",Rose D Barros,224486,rosedbarros,False,,6
1726775679834792205,,Thu Apr 28 07:27:10 +0000 2022,1726775679834792205,"B O M B A !!!     O TSE julga a chapa Lula/Alkmin. Esta chapa tem que ser anulada, o que, automaticamente, torna Bolsonaro o eleito. Isto é o que estabelece a lei. Assista e repasse... https://t.co/n0G01xnSP0",False,0,0,0,False,True,False,@mariamartinsrio11,0,741,51,"Rio de Janeiro, Brasil",Maria Martins de Araújo,51,MariaMa57934511,False,,4
1726773472834027739,1022,Tue Jan 27 14:22:14 +0000 2009,1726773472834027739,"🚨INSINUAÇÃO GRAVE   Gayer diz que vice-PGR faz ""gracinha"" para Lula após ser denunciado ao STF  - PGR pede prisão e cassação do mandato do bolsonarista   Saiba mais:   https://t.co/PsI78jOlQ9",False,3,10,40,True,False,False,"Leia Fórum. Assista TV Fórum. Há 22 anos, jornalismo autêntico e verdadeiro. 📌 Ato 18: O golpe contra Lula https://t.co/I9Mcgi2kxP",0,454,533822,Brasil,Revista Fórum,533822,revistaforum,False,,8
1726614091178135870,36489,Sun Oct 11 20:58:02 +0000 2020,1726614091178135870,"Essa velhinha argentina soltou os cachorros e falou tudo o que pensa sobre MASSA.  Se fosse no Brasil e ela dissesse algo assim sobre LULA ou alguma ""autoridade"", provavelmente seria PRESA.   Percebem a gravidade do que vivemos no Brasil? https://t.co/TGrlhhoWgy",False,31,177,760,False,True,False,Minha família é absolutamente tudo pra mim!,0,1143,276354,,Henrique,276354,henriolliveira_,False,,2
1726436509044109363,20548,Thu May 28 22:40:59 +0000 2020,1726436509044109363,"Lula, que EBÓ foi esse.??? LELUIAS",False,10,55,735,False,True,False,Zabela com Z ! E assim vai ... Baralho de pombogira 👉🏾👉🏾 https://t.co/1aiUsIw2kp,0,45829,27736,,Zabela,27736,Zabelacomzz,False,,2
1726623297264054777,28820,Wed Jun 01 23:01:53 +0000 2016,1726623297264054777,"PACOTE PELA IGUALDADE RACIAL  Nesse dia da Consciência Negra, a Ministra da Igualdade Racial @AnielleFranco e o Presidente Lula, juntamente com outros Ministérios, acabaram de assinar o segundo Pacote pela Igualdade Racial.  Vem cá ver um pouco do que rolou 👇🏾  👉🏾 Programa… https://t.co/RL5BryaMBt",False,18,126,811,True,True,False,Ativista e Deputada Federal (23-27) - PSOL/SP Vice presidenta da CDHMIR da Câmara dos Deputados. Vereadora mais votada do Brasil em 2020.,0,76633,518804,,ERIKA HILTON,518804,ErikakHilton,False,,5
1726690514999943392,3039,Mon Jun 22 16:47:47 +0000 2009,1726690514999943392,"Boa matéria que expõe as agressões contra a jornalista Andreza Matais/Estadão e destrincha o episódio da""Dama do Trafico"" nos corredores e ministérios do governo Lula.  Presidente do PT instiga militância contra jornalista do Estadão @estadao: https://t.co/NKbw0XQtdt",False,27,62,263,False,False,False,Cidadão brasileiro Parlamentar por mais de 44 anos.Constituinte de 1988. Candidato a presidente em 1989,0,4019,74848,São Paulo/ SP,Roberto Freire,74848,freire_roberto,False,,3
1726629248285528380,6976,Sat Sep 07 22:06:37 +0000 2019,1726629248285528380,A vitória de Milei na Argentina é a derrota do Lula e do Foro de São Paulo. Representa a derrota dos comunistas que tentam escravizar a América Latina. A América Latina ainda respira. https://t.co/RtL6boaVQh,False,8,29,81,False,True,False,,0,134199,12780,,Nicolina Franze🇧🇷👊,12780,FranzeNicolina,False,,4
1726692490957529455,1200,Tue Oct 21 21:09:45 +0000 2014,1726692490957529455,"VAMOS DIVULGAR   Programa Desenrola Brasil, criado pelo governo Lula, começa HOJE a renegociar dívidas de até R$ 20 MIL com DESCONTOS de até 99%.  FAZ O L E DESENROLA 🇧🇷",False,3,51,96,False,False,False,🚩 Militância política e das causas populares 🇧🇷 Movimento Brasileiro e Capixaba de Solidariedade a Cuba 🇨🇺,0,140881,50320,"Espírito Santo, Brasil",Ana Vilarino,50320,anavilarinol,False,,3
1726677325486735671,4720,Thu Mar 19 19:29:42 +0000 2009,1726677325486735671,"Se o Brasil não usar do aventado pragmatismo diplomático do Itamarary nas relações com @JMilei por causa de melindres palacianos, entrega o Mercosul de bandeja e perde espaço. O Uruguai reclama há tempos e o Paraguai é de centro-direita. O Brasil é líder continental. Lula, não. +",False,7,64,487,False,False,False,"Jornalista, âncora multimídia e analista da Revista Oeste. É produtor e documentarista. Um brasileiro de São Paulo, amante de filosofia, poesia e panelas.",0,11639,46343,"São Paulo, Brasil",Adalberto Piotto,46343,adalbertopiotto,False,,3
1726579113467756634,462,Mon Oct 09 17:17:27 +0000 2023,1726579113467756634,"Bolsonaro começou a destruir o Sérgio Moro quando ele tinha 54% de aprovação, Bolsonaro preferiu colocar o petista Aras na PGR pra acabar com a lava jato e o petista Kassio no STF pra soltar o Lula, do que apoiar o Moro pra substituí-lo, pensou nele e não no Brasil.",False,1,10,27,False,True,False,"Aqui eu mostro o porquê sou anti Bolsolula, aqui dou total apoio aos excessos da lava jato contra os excessos exorbitantes de corrupções no país! 🇧🇷🇺🇦🇮🇱",0,5691,35,Caraguatatuba SP ,Maria Giacometti,35,giacometti46931,False,,4
1726618787951136777,211941,Tue Jul 22 21:36:50 +0000 2014,1726618787951136777,"Todos os atos assinados hoje, no Dia da Consciência Negra, é como plantar uma árvore. Para ela crescer, precisa ser regada, assim como as políticas públicas. É um pagamento histórico por anos escravização. As pessoas não podem deixar de cobrar o governo pelas políticas de…",False,591,949,5575,True,True,False,"Filho da Dona Lindu, marido da @JanjaLula, presidente da República. Trabalhando para reconstruir o Brasil.",0,15915,8405590,"Brasília, Brasil",Lula,8405590,LulaOficial,False,,5
1726563923183489220,2134,Mon Sep 05 05:01:29 +0000 2016,1726563923183489220,A verdade é que esse discurso do Lula tá condenado. A defesa das instituições e da democracia em abstrato não dialoga com as necessidades da classe trabalhadora.  Não atoa que os fascistas se fortaleceram tanto justamente negando essas instituições.,False,1,14,94,False,True,False,Engenharia de Software UnB | cybersec & secops | nostálgico de O Último Programa do Mundo,0,81559,2684,"Distrito Federal, Brasil",matchula 🚩🇵🇸,2684,gato_tabaco,False,,4
1726728632318443989,11464,Mon Sep 30 13:10:57 +0000 2019,1726728632318443989,GAYER NA CADEIA #GayerNaCadeia https://t.co/Xdt5vNJvCG,False,91,132,481,False,True,False,Não deixe confortável quem te desrespeita.,0,265514,39659,"Recife, Brasil",ESTOU COM LULA 🚩,39659,DaysePirralha,False,,2
1726646548396966398,657,Fri Nov 04 18:51:21 +0000 2022,1726646548396966398,🚨 URGENTE: LULA ASSINA DECRETO PARA MUDANÇAS NA LETRA DO HINO NACIONAL BRASILEIRO. O TEXTO DO HINO SERÁ RESUMIDO E TERÁ APENAS UMA FRASE PRA FACILITAR E EVITAR CONSTRANGIMENTOS QUANDO FOR CANTADO NOVAMENTE PELOS ARTISTAS CONVIDADOS. https://t.co/czpxVLKd1w,False,0,13,25,False,True,False,+18 | HUMOR | PARÓDIA | PIADAS | GANHE DINHEIRO AVALIANDO MARCAS 👉 https://t.co/Y1vGUTLd3c,0,1324,9361,Brasil,PÁTRIA MAMADA BRASIL 🌐,9361,patriaMAMADA,False,,4
1726702306727747631,15784,Mon Apr 19 15:20:40 +0000 2021,1726702306727747631,"🇦🇷🇧🇷🇺🇾🇵🇾🇪🇺 | E AI, VAMO FECHA?  O Presidente da República, Luiz Inácio Lula da Silva, telefonou para a Presidente da Comissão Europeia, Úrsula von der Leyen, para tentar fechar o acordo do Mercosul-União Europeia antes da posse de Javier Milei. https://t.co/Lx7NYVoUBB",False,6,18,207,True,True,False,🌎 Mantenha-se atualizado sobre o cenário político no continente americano. 👨‍💼 @Beloni123 e @GuilhermeKarlBR.,0,9316,9877,Brasil,Conexão Américas,9877,Conexamericas,False,,7
1726751620111700306,169,Sat Apr 24 20:05:39 +0000 2021,1726751620111700306,CHEGA DE DAR DINHEIRO PARA ESTES SANGUES SUGAS GASTAR COMO QUISEREM OU LULA PARA COM ISSO OU ESSES CARAS ACABAM COM OS INVESTIMENTOS NO PAÍS. TODOS SABEMOS QUE TODA VERBA QUE VAI PARA PREFEITOS METADE SÃO DESVIADAS E APRESENTADAS NOTAS FRIAS OU SUPERFATURAMENTOS DAS OBRAS https://t.co/kwrdUKeHLA,False,0,2,12,False,True,False,Feliz com minha família e meus amigos. Sejam todos muito bem vindos. Saúde e paz,0,24248,47325,,Harlen Carvalho,47325,carvalho_harlen,False,,4
1726613883530686934,18556,Thu Apr 30 16:33:47 +0000 2009,1726613883530686934,O Estadão publica fake news que envolve Dino com mulher ligada ao tráfico. Agora O Globo publica que ministros de Lula querem troca na Petrobrás e Rui Costa citado na matéria diz que sequer foi procurado pela repórter. A mídia burguesa abdicou do jornalismo em favor das fake news,False,56,507,1742,False,False,False,"Professor, jornalista, socialista.",0,78068,75240,Brasil,Ricardo Pereira,75240,ricardope,False,,3
1726699803177070958,885,Thu Jan 05 13:53:50 +0000 2023,1726699803177070958,"Ruim para o PT, bom para o povo. https://t.co/WEokY4ssKP",False,1,10,70,False,True,False,,0,46,27971,,Desgoverno Lula,27971,DesgovernoLula_,False,,4
1726687018229338603,5101,Sun Jan 31 19:39:09 +0000 2021,1726687018229338603,"Prefeito de Iporá, Naçoitan Araújo, suspeito de invadir a casa da ex-companheira e atirar contra ela, já tentou impedir uma blitz, foi cassado e ameaçou ""eliminar"" o presidente Lula e o ministro Alexandre de Moraes.  Chapéu de otário é marreta, o judiciário vai deixando esses… https://t.co/Vfkm02xyjD",False,9,58,131,False,True,False,📱Mídia Alternativa - Portal de Notícias Isento de Verdade - Memes - Sátiras Políticas Humorística - Noticias Reescritas e Republicadas/Siga/Comente/Compartilhe,0,52718,25401,,Na Mira do Repórter.,25401,BrasilPost13,False,,2
1726733526320533741,9360,Mon Feb 05 22:46:19 +0000 2018,1726733526320533741,Milei segue forçando a barra e tentando rivalizar a todo custo. Faz bem Lula em não morder a isca. Nivelar-se na vulgaridade seria um grande equívoco. Desses que um líder mundial não pode cometer.,False,10,24,230,False,False,False,"Dean, Office for Data Governance @ufmg | 2022-23 Academic Visitor @LACOxford | Research Fellow @CNPq_Oficial | 2021 SUSI Scholar @StateDept | Own views 🇧🇷",0,49661,66618,"Belo Horizonte, Brasil",Dawisson Belém Lopes,66618,dbelemlopes,False,,5
1726640257922146550,131523,Tue Jul 22 21:36:50 +0000 2014,1726640257922146550,"Construir a verdadeira igualdade racial é, talvez, um dos mais importantes feitos históricos que o Brasil ainda tem por concluir. Por isso, nesse Dia da Consciência Negra, reafirmamos nosso compromisso assinando acordos de cooperação que integram o Pacote pela Igualdade Racial,… https://t.co/JeqBQmyvoO",False,475,725,3731,True,True,False,"Filho da Dona Lindu, marido da @JanjaLula, presidente da República. Trabalhando para reconstruir o Brasil.",0,15915,8405590,"Brasília, Brasil",Lula,8405590,LulaOficial,False,,5
1726633001847570804,20451,Wed Dec 14 19:54:33 +0000 2016,1726633001847570804,"O ministro da Secretaria de Comunicação Social da Presidência da República, Paulo Pimenta, afirmou nesta segunda (20) que o presidente Lula (PT) só deve conversar com o presidente eleito da Argentina, Javier Milei, depois que ele pedir desculpas. #LiveCNNBrasil https://t.co/eS6PVCE7J6",False,179,12,95,True,True,False,"CNN Brasil. Você por dentro de tudo. Acompanhe também pelo canal 577, app ou site. ⚽ @esportescnn ⚡️ @cnnpop 💰 @cnneconomia 💵 @nolucrocnn",0,1693,2689476,"São Paulo, Brasil",CNN Brasil,2689476,CNNBrasil,False,,7
1726439117930549261,22053,Fri Sep 02 16:16:41 +0000 2011,1726439117930549261,"A vitória acachapante de Milei surpreendeu o governo Lula em Brasília, mas não só ele. Políticos brasileiros já começam a refazer seus cálculos políticos trabalhando com uma nova onda de direita no continente.  . Traduzindo: está ficando mais caro apoiar Lula.",False,45,349,2205,True,False,False,"Empreendedor, Economista, CGA, gestor. Escrevo romances e estudo filosofia e psicologia. Subo montanhas. Sempre com Deus. *TWEETS PODEM SER SENSACIONALISTAS.",0,89839,42082,,J.H. Fonseca,42082,JHFonseca,False,,6
1726675213948264459,255,Fri Jun 04 04:16:40 +0000 2010,1726675213948264459,"Tem um festival de mentiras em Nova Bréscia, no RS. Lula certamente ganharia o prêmio. É uma pena que ele não pode ir a lugares públicos, com público!",False,1,13,25,False,False,False,Perfil de Apoio ao PR Bolsonaro! @jairbolsonaro @BolsonaroSP @andreporci @CarlosBolsonaro @EdRaposo_ @juliovschneider @ueltoncosta_ @alexandregarcia @nikolas_dm,0,123330,26572,"Nova Iorque, USA",Uelton_Costa🇧🇷🇧🇷,26572,JMB22222,False,,5
1726728134861406465,152,Sun May 03 16:13:05 +0000 2020,1726728134861406465,#LulaCresceBrssil. A educação vai longe com o investimento do governo federal .Lula reconstruindo o Brasil. https://t.co/tKtDToqzO9,False,0,8,9,False,True,False,Fora Bolsonaro,0,40762,4073,"Paulista, Pernambuco.Brasil",Simone Guedes1,4073,Guedes1Simone,False,,4
1726464657592918035,226046,Wed Oct 15 20:53:31 +0000 2008,1726464657592918035,"Em sua versão candidato, Javier Milei, El Loco, chamou Lula, presidente do Brasil, de ladrão, corrupto e comunista. Uma vez eleito presidente da Argentina, ou retira o que disse ou não tem porque Lula telefonar para parabenizá-lo. Lula parabenizou a Argentina por ter respeitado…",False,4491,538,4462,True,False,False,"Acompanhe as atualizações do blog do jornalista Ricardo Noblat, há 19 anos no ar.",0,1010,1234622,,Blog do Noblat,1234622,BlogdoNoblat,False,,6
1726737152678007262,608,Wed Jan 09 00:08:38 +0000 2019,1726737152678007262,"Urgente 🚨 A Procuradoria Geral da República (PGR) pediu a cassação do mandato de deputado e a prisão de Gustavo Gayer. Ele é acusado de racismo e de injúria contra Lula. Gayer, também já foi preso por dirigir bêbado e acusado de homicídio. Lugar de bolsonarista é na jaula 👍. https://t.co/tILYCGzFWk",False,4,11,20,False,True,False,"Jornalista, militante petista, lulista, antifascista, não uso pix e butequeiro. Tik Teko e Instadesgrama é MayconChagasJF . Segue lá.",0,43894,25460,"Juiz de Fora, Brasil",Maycon Chagas,25460,MaiyconC,False,,4
1726606950904041922,1170,Wed Apr 15 13:29:10 +0000 2020,1726606950904041922,"Venha fazer parte da campanha da cassação da chapa Lula/Alckmin!  Compartilhe, dê like e vamos em frente! https://t.co/buCzTRCOkf",False,2,99,161,False,True,False,Canal de notícias no telegram - https://t.co/b841Df5REA…,0,232109,57455,Paraguai,Rosa Cunha,57455,Conservadora191,False,,2
1726621089617559816,8044,Wed Mar 29 01:23:53 +0000 2023,1726621089617559816,"🚨AGORA: Pesquisa interna aponta Alexandre Ramagem brigando por cima com Eduardo Paes pela prefeitura do Rio.  🔴Paes, apoiado por Lula - 28% 🔵Ramagem, apoiado por Bolsonaro - 20%  É um grande começo, tendo em vista que Paes já tem a máquina e nome conhecido. https://t.co/b2KtRpbEPQ",False,29,148,656,False,True,False,Informação de qualidade. Independência.,0,1353,13729,,Meio Independente,13729,meioindep,False,,2
1726690493621518344,154125,Fri Jul 09 14:26:20 +0000 2021,1726690006574481767,"@choquei Sendo fã ou hater do Lula, todos devem admitir que nessa fala aí, ele acertou pra caralho",False,29,45,4805,False,True,False,Манеры лицо мужчины,0,26637,193,,"🔥 Såшуея, тхe Maниaк 🔥",193,ThePsychoJohn,False,,4
1726675337386573997,2169,Sun May 09 16:50:03 +0000 2021,1726675337386573997,Merval chora a derrota do inelegível até hoje.  Merval foi um dos principais articuladores da campanha midiática pelo golpe de estado de 2016 contra Dilma e pela prisão política de Lula  Um colunista s/vergonha que só estimula o ataque às instituições além de insinuar corrupção,False,9,41,158,False,True,False,"𝑷𝒂𝒍𝒎𝒆𝒊𝒓𝒆𝒏𝒔𝒆 𝒃𝒐𝒕𝒆𝒒𝒖𝒆𝒊𝒓𝒂 𝑩𝒐𝒏𝒊𝒕𝒂,𝒅𝒐𝒏𝒂 𝒅𝒐 𝒎𝒆𝒖𝒔 𝒃𝒐𝒍𝒆𝒕𝒐𝒔 𝒆 𝒃𝒖𝒏𝒅𝒂 𝒑𝒆𝒓𝒇𝒆𝒊𝒕𝒂 𝑶 𝒎𝒖𝒏𝒅𝒐 𝒒𝒖𝒆 𝒍𝒖𝒕𝒆",0,53365,23466,𝑺ã𝒐 𝑷𝒂𝒖𝒍𝒐,𝐀𝐧𝐭𝐢𝐟𝐚 𝐍𝐚𝐭𝐮𝐫𝐚𝐥𝐦𝐞𝐧𝐭𝐞 𝐆𝐚𝐭𝐚,23466,CantiiSandra,False,,4
1726610381463035910,13022,Sun Oct 11 15:27:11 +0000 2009,1726610381463035910,"Bolsonaro recebe ligação de Milei, e confirma que irá na sua posse.  Lula não ganhou nem bom dia do novo Presidente da Argentina. https://t.co/lstBK29XgY",False,29,100,489,False,False,False,Deputado Federal; Presidente do Partido Liberal do RS; 1° Vice-líder do PL,0,2184,20782,Porto Alegre/RS,Giovani Cherini - Deputado Federal,20782,giovanicherini,False,,3
